naziv,opis,datum_od,stevilo,sifra_prizorisca
Boris Cavazza kvartet / Večer šansonov,torek bori cavazza kvartet bori cavazzagla igor leonardikitara primož fleischmansaksofon flavta tadej kamplkontraba legenda steber jugoslovanskega filma gledališča tokrat igralec pevec interpret poet bori cavazza kvartetom tvorijo sama zveneča imena domač širš glasben scene igor leonardi kitara soavtor glasb tadej kampl kontraba primož fleischman saksofon flavta bori cavazza gla soavtor glasb predstavil korakov gre avtorsk pesmi pridihom swinga jazza bluesa popevk balad poudarkom mediteranskem melosu poetiki skladba korak pušča sled svojstven način naslov albuma bori cavazza odpira vrata vabi glasbeno popotovanj kjer govori svetu občutkih obdajajo vrata zapr toplem mediteranskem otoku soju lune zvezd novejših avtorskih bori odpel napoletanskih sicilijanskih pesmi pridružit mnenja plošči korakov imajo skupnega gledališka igra filmski scenarij režija šanson poezija piše igra govori poje borisa cavazzo plošča besedili prinaša cavazzo polnini ljubečega romantičnega duhovitega radoživega kritičnega socialno angažiranega iščočega nostalgičnega modrega vzgojnega cavazzov lirski subjekt poje drevo ptica veter plošči vredno poslušanja dogodj užijemo paradoksnosti šarmantni cavazzov gla prepeva iluzija ščiti poezija plošča odvrti zgodi iluzijida pesmi glasba izvedba plošči oda radosti bivanja svetlih temnih tonih življenja zmagoslavj smisla objem ostan hvala dragi bori manca košir težko opredelil žanr glasb gre beseda šanson moti spominja pesmi preteklosti vedno preveč posrečen projektu gre kantavtorsk pesmi osebno izpovedn ponazarjajo stanja opažanja vezana svet obkroža naslov albuma korakov mišljen sprehod tekstov pomenijo vstop čisto nov izrazni svet svet nekdaj bližj spoznati pomočjo kitarista aranžerja igorja leonardija dobro leto enakovredno sodelovala ostalimi glasbeniki upam ustvarili dovolj kvaliteten izdelek lahko našel pot širšega poslušalstva pričakovanja velika projektu lotiš srcem bori cavazza prisluhn vstopnina eur rezervacija vstopnic ozmiz vstopnic slamicsi prodaja vstopnic dan koncerta dalj terasa slamič kavarna slamič kersnikova ljubljana primeru slabega vremena koncert rdeči dvorani slamič sponzorji koncertov kavarni slamič zlati sponzor lukem doo sponzorja yamaha doo benton doo,2019-09-10 20:00:00,740,263770267300060
"PURE Oldies Goldies - Season Opening | Cvetličarna, 21.September",pure oldi goldi season open cvetličarna sobota septemb letošnjo sezono cvetličarni tradicionalno odprli serijo zabav pure oldi goldi uživajt zadnjih izdihljajih poletja napolnit baterij pljuča dodajt koži temnejši odtenek potopit morj skočit hrib cvetju upamo sezono odprli skupaj direct shift warm deviou age limit info rezervacij pure tantumsi vstopnina predprodaja mestih eventim petrol dan dogodka blagajni kluba dalj,2019-09-21 23:00:00,1644,43956324012
Summer Gathering 2019 at Ambasada Gavioli,tradicionalni poletni parti summer gather vrača techno energija ambasadi gavioli termostat dodatno dvignil britanski veteran ben sim plejerji kontrolo drži sodobno tradicionalno techno podzemlj karieri redno razgibav najbolj razvpit klube tresorja berghaina ustvarj legendami surgeon frequenc vodil številn založb nekoč oče tribal techno zvoka dane prehodil dolgo pot staro šaro dokaz zaropot albumom smoke mirror založbi drumcod kolega adama beyerja neumorni sim neštetimi izdajami čvrstimi nastopi drži korak techno mladino tehnično perfekcijo glasno narekuj leta minevajo jasno sim ostaja oster britev izjavah mešalko pridružil italijan marco faraon vedno zvestimi oboževalci zastop barv poudar gre nastop srbije prihaja gost ilija djokov ogromno izkušnjami nesramnimi techno komadi majhnem plesišču zibali dobro znani mike vale shark jaka prihaja velika noč vabljeni line main floor ben sim marco faraon ilija djokov danc perform stereo book prive mike vale shark info starostna omejitev age limit limiti eta vstopnina entranc fee ingresso ulaznica dan dogodka the day the event giornata dellevento dan događaja eur predprodaja presal prevendita eur vstopnic voljo prodajnih mestih mojekartesi informacij mize info tabl reserv info ambasadagaviolinet info prevendit italia gener info accommod spiro spirosmessina gmailcom mediji press plea submit accredit request till fate pervenir vostr richiest accredito entro non oltr molb akreditacij prihvaćamo prošnj akreditacij sprejemamo info ambasadagaviolinet odgovor prošnj pošiljali dne,2019-07-26 23:00:00,6995,129023193778915
"???? ???? - Luka Basi (sobota, 23.11.)",zagreti ivana zaka luko basija nared žur glede fenomenalen raztur prejšnj leto sprašujemo lahko bolj žuramo verjamemo domžalah čutiti potr richterjev magnitud skratka novemberski best life tokrat gostil pevec romantičnimi ritmi poletja luka basi ogrevanj poskrbel dado vstopnina predprodaja eventimpoštapetrol razprodano predprodaja razprodano predprodaja razprodano predprodaja vratih vratih dan dogodka starostna omejitev age limit info vip rezervacij lifediskoteka gmailcom lifeklubdomzal,2019-11-23 21:00:00,2840,1771102423143566
Veselica z Modrijani @Diskoteka Anton,veselica ansambel modrijani diskoteka anton ansambel modrijani sreča rock vstopnina parti sharkvodka diskoteka anton cerkvenjak cerkvenjak diskotekaanton diskoteka anton nočni klub vinski kleti kjer prostora vip sekcijo kjer pomembna glasba zabava plesišč vabljeni hedonisti zabavljači sanjači vabljeni,2019-11-30 21:00:00,744,343838605664729
5. Obletnica 7 Burger,leto avgusta burger praznuj let obeležili veliko zunanjo rock zabavo ponudbi specialitet zagnali smoker točili pivo maister breweri zvečer sledi koncert skupin san ego band predskupini mate debeat lokacija parkirišč burgerjem prost vstop,2019-08-03 12:00:00,677,514041205367084
 LUKA BASI  MAMBO KINGS  Noč pod viaduktom 2019 ,največji žurerji romantik borovnici noč viaduktom luka basi mambo king sobota ogrevanim šotorom konzumacija pijačo eur več informacij strani pgd borovnica,2019-11-02 21:00:00,3747,2442639439185583
Vražja gasilska veselica,sezona vesel neizbežno približuj vražja gasilska veselica mozirju obljubljamo letošnja boljša bolj nepozabna prejšnj leto zavrt glasbenih ritmih ansambla vražji muzikanti leto ansambel poskrbel oči lahko spočili dekleta fantj zato leto vročekrvn malc ljubosumn zaljubljen razgret divj posameznik skupin mešali osvežiln cocktail točili najhitrejš pivo več novic sledi stay tune program dogajanj pestro ure dalj šolskem igrišču pričn tradicionalno tekmovanj starejših gasilcev memori viktorja lukšeta vabimo pridet spodbujat številn ekip mozirj pripeljejo daleč zvečer gasilskim domom slovesna razglasitev rezultatov podelitev priznanj pokalov začetka tekmovanja razglasitv rezultatov gasilskem domu možen ogl muzejsk sobe pgd mozirj ogl restavrirana brizgalna leta odlično ohranjeni društveni prapor leta ure veselo vzdušj ustvarili fantj dekl ansambla vražji muzikanti poznih skrbeli ozračj šotoru ohladilo gasilk gasilci postregli različno pijačo jedačo najmlajši ponudili možnost preizkusit srečo srečelovu skladu več nagrad srečka zaden,2019-07-20 20:00:00,1504,169099026492711
7. Konjiški maraton,konjiški maraton maraton dušo pretekli slovenskih konjicah izberet lahko trasami prijavit lahko posamično skupini cenovno ugodnej najštevilčnejša skupinska prijava prejm izlet martinovanj slovenskih konjicah vodenim ogledom mesta žičk kartuzij kosilom oseb tekačev prejelo izvirni darilni paket tekači prijavijo prijavnino poravnajo vrhunsko tekaško majico joma vidimo konjiškem maratonu maratonu dušo,2019-09-29 09:00:00,853,412155592214752
"Jelena Rozga - 03/08 - Pomurski Poletni Festival, Velika Polana",jelena rozga live pomurskom poletnom festivalu velikoj polani,2019-08-03 21:00:00,1857,116224801757254
Zatvoritev poletne sezone: YGT,zatvoritev poletn sezon ygt after čunfa ero nebelung ygt your gay think glasbena skupina sami pravijo avdiovizualni kolektiv ljubljan povzamemo opi spletni strani člani gregij fejzo mina spoznali pustolovščini panama cityju iskali začarano lobanjo starodavnega južnoameriškega princa mit resnica vedel dejstvo špilajo sklepnem dogodku podaljšanega bivanja letnem vrtu gala hale skupina zadnjih letih delovanja postala prepoznavnejših bolj opevanih akterjev mlajš neodvisn scene imajo unikaten elektronski zvok sami opredelijo postpop vsebuj veliko različnih zmesi ambiental synthpopa chillwavea loung jazza plesn elektronik elektronika živo izvedena gregijem kitari sintih matricah sanjavih vokalih fejzom sampl padih vizualno umetnico mino projekcijami zasedbo utopi živobarvn halucinogen gmote iluzij ygt sceni pustili vidn sledi leta domačemu občinstvu prvič resnej stopili zavest del karavan klubskega maratona radio študent mhz zatem zmagovalci natečaja kulturni evro kino šiška posn izdali izjemno odmeven debitantski album the watercolour izšel kanadski založbi king delux veliko koncertirali širom evrop takrat enkrat končala skupna pot luko uršičem aka kalujem več let član zasedb soustvarj glasbo pisal komad najnovejšem odmevnem albumu sink ship izšel začetku letošnjega leta najdemo uršičev komad sign plata sink ship king delux izdala newyorška založba youngblood bend izdajo napoved veličastnim videospotom hoollywoodskih dimenzij režiji sama masona dvorani mešalko pričakala čunfa ero cimra občasna houserja druži skupna oddaja dormiotti neodvisni obalni radio pridružil nebelung jasno plesalo jutra vstopnina predprodaji gala hala prireditvah dan koncerta music polici electronicadancepostpopambientchil primeru slabega vremena prireditev potekala dvorani pričetkom english after čunfa ero nebelung ygt your gay think music group they like call audiovisu collect from ljubljana they meet adventur panama citi they search for the enchant skull ancient south american princ recent year the group becom the most recogniz and wellknown band the young independ scene they have uniqu electron sound defin themselv postpop but contain mani differ mixtur from ambient synthpop chillwav loung jazz and danc electron their first appear big crowd part klubski maraton radio študent the winner first contest for kulturni evro kino šiška they record and releas the highli acclaim debut album the watercolour which also releas the canadian label king delux addit king delux album sink ship also releas new yorkbas youngblood and the band announc the releas video clip hollywood dimens direct sam mason late the hall čunfa ero and nebelung will wait for you much clear will danc the night away entri fee presal the day the event music polici electronicadancepostpopambientchil case bad weather the event will take the hall with start,2019-08-31 21:00:00,555,356008681090989
MI2 - akustični koncert na Gradu Vurberk,edinsteveno doživetj gradu vurberk akustični koncert legendarni pot majhna lokalna skupina priče leta rogatcu prehodili pot uveljavljanja menjavami članov ustvarjanjem prepoznavnega sloga najvišj glasben lestvic prvič zasedli pesmijo pojdi toplic zasenčila ostalih glasbenih izdelkov prihajajočih albumov črtica čudo tehnik album leta dečki sotl dobrodošli dvor rokenrol decib praznovanju obletnic ustvarjanja glasnejši nikoli prej več desetletjih glasbenega ustvarjanja gradu vurberk predstavili akustični verziji tone kregar pevec jernej dirnbek ritem kitarist pevec egon herman kitarist robert novak kitarist igor orač bobnar davor klarič kaviaturist blaž celarec tolkalist vstopnic eventimsi,2019-09-13 19:00:00,2991,1454933714728323
Innocent Music / Daytime Edition with dOP - Live! (FREE ENTRY),septemb friday innoc music showcas daytim edit with dop live circu compani franc alongsid aney uno taman rodah špica caff kaval group ljubljana slovenia free cancel odpovedano innoc music showcas daytim edit thrill announc innoc music showcas septemb friday open air locat the park near the river upfront špica caff plea have the hot live act thi moment back slovenia after long year plea welcom dop from circu compani they will join innoc head honcho aney alongsid uno taman rodah thi daytim onli event from till with free entri for everyon dop live aney uno taman rodah friday septemb daytim špica caff dop live circu compani franc aney innoc music deeperfect slovenia uno taman innoc music slovenia rodah innoc music slovenia date septemb friday špica caff začetek start konec end locat špica caff gruberjevo nabrežj ljubljana slovenia entri vstop free inform info innocentmusicsi,2019-09-06 18:00:00,719,105556909780711
Kranjska Gora Trail Run (21. 9. 2019),kranjska gora trail run kranjska gora slo slo odkrijt čudovit visokogorski svet alp raziščit neodkrit kotičk okolici kranjsk gore kranjska gora okolico ponuja trail tek predstavlja gorsk poti kjer prepletajo lažji boljši tereni vme preseneti bolj tehničen predel gorami vijejo mnoge alpsk dolin lahko okusili kranjska gora trail teku izkušen pripravljamo traso pustila ravnodušn včasih sape ostali težkega terena drugič čudovitih razgledov trail tekom spoznav čakajo manj zahtevni tereni vseeno vsebujejo tiso mnoge tekač pelj trail tek vidimo kranjski gori trase funnytrail speedtrail skytrail ultraskytrail več eng discov the magnific world high mountain the alp and explor hide gem around kranjska gora the citi kranjska gora and surround offer everyth that trail run stand for mountain path where easi and runnabl terrain intertwin and sometim surpris you with technic one but not onli that you also abl experi mani stun alpin valley dure your run kranjska gora trail offer and distanc for experienc runner which for sure win leav you indiffer sometim your breath will take due tough terrain and anoth time due stun view all those still get know trail run will abl enjoy the and race where terrain difficult but still offer pinch what make peopl fall love with trail run see you kranjska gora septemb rout funnytrail speedtrail skytrail ultraskytrail info,2019-09-21 06:00:00,2485,123736241042101
K24 ultra trail race,after success season the ultra trail competit will premier the rout extend meter and will becom uniqu ultratrail the world run through the abandon tunnel the mežica mine cca and continu along all five peak carinthia,2019-08-09 22:00:00,1174,179862426230910
RK Celje Pivovarna Laško-RK PPD Zagreb,derbi derbijev elitni ehf champion leagu fantj pomerili večnimi rivali zagreb cenik vstopnic dni tekmo ceni zadnji teden tekmo ceni dan tekm ceni cenejš vstopnic družinskem sektorju kjer nakupu odrasl vstopnic otroško zagotovit cene odrasl podpirt celjsk mladenič lovu izjemno pomembno evropsko zmago lovu najelitnejšega tekmovanja zanesljivi zmagi elverumu skalp največjega rivala vodi slovenski selektor veselin vujović vidimo enkratzacelevednozacel,2019-11-10 17:00:00,832,8578153485
"Lublana à la carte: Klemen Klemen, Murat&Jose, Doša",cart ponudba jedilniku tokrat tokrat prisegamo domač lublansk dobrot večer poezij skupaj plečnikovo klet spremenili gurmansko destinacijo ljubitelj hip hop rap okusov lačen ostal jedilniku klemen klemen murat jose doša čaka večer hiphop rap klasik ljubljanskimi vstopnin info rezervacij info plecnikpubsi,2019-08-24 21:00:00,612,252722888963357
