naziv,opis,datum_od,stevilo,sifra_prizorisca
Jürjevo 2020,"| JÜRJEVO | VESELICA | TRADICIJA |

JÜRJEVO
Jürjevo se že tradicionalno organizira od leta 1996.
Vsako leto presegamo svoja pričakovanja in nas presenečate z vašim množičnim obiskom. 

Pridruži se dogodku, povabi prijatelje in bodi PRVI obveščen o vseh novostih na Jürjevem 2020! ?

#Jurjevo2020 #veselica 

? Sobota, 25. april.  2020, od 20.00: ?

?? Ljubavnici Band ??
?? Ines Erbus ??
?? Dejan Vunjak??

Vstopnina: ?
-----

?Nedelja, 26. april. 2020, od 20.00:?

?? Poskočni muzikanti ??
?? MUFF ft. Senidah ??
?? Luka Basi ??


Vstopnina: ?
-----

?Petek, 1. maj. 2020, od 20.00:?

?? Ansambel Modrijani ??
?? Petar Grašo ??
?? Vlado Kreslin z Malimi Bogovi ??

Vstopnina: ?
-----

STAROSTNA OMEJITEV

Starostne omejitve ni. Dogodek lahko obiščejo mladoletne osebe, z nakupom vstopnice pa starši oziroma skrbniki prevzamejo vso odgovornost.

Zakon o varstvu javnega reda in miru (ZJRM-1) v 21. členu zakon določa, da je med 24.00 in 5:00 osebam, mlajšim od 16 let, prepovedan vstop in zadrževanje brez spremstva staršev, rejnikov ali skrbnikov v gostinskih obratih in na prireditvah, kjer se točijo alkoholne pijače.

----

Diskoteka Anton
Cerkvenjak 28
2236 Cerkvenjak
https://www.facebook.com/Anton.Diskoteka/
IG: diskoteka.anton

Vabljeni!",2020-05-01 20:00:00,865,427647890728764
Send Nudes | Razstava študentov fotografije ALUO,"SEND NUDES
Razstava študentk in študentov fotografije ALUO

Odprtje v torek, 11. junija, ob 18.00
v glavni avli FDV - Fakulteta za družbene vede.

Razstava skozi fotografski medij obravnava odnos do telesa, golote in spolnosti v spontanih vsakdanjih situacijah in insceniranih postavitvah. Navdih zanjo je bila nedavno izdana znanstvena monografija “Intimni življenjski stili študentov in študentk v Sloveniji” (prof. dr. Ivan Bernik, prof. dr. Tina Kogovšek, prof. dr. Roman Kuhar, prof. dr. Alenka Švab).

Razstavo bo odprl izr. prof. Sašo Sedlaček, prodekan ALUO za razvojne naloge. Odprtju bo sledila predstavitev monografije.

Avtorice in avtorji fotografij:
Amadeja Smrekar, Asiana Jurca Avci, Betsabea Vernik, Erik Emeršič, Jaka Teršek, Jernej Šimec, Kristina Žetko, Lenart Merlin, Marijo Zupanov, Matic Pandel, Matko Meštrović, Miran Bratuš, Nejc Trampuž, Paula Malinowska, Pia Klančar, Sara Rman, Teja Gerkman, Tilyen Mucik, Tina Dernovšek, Urška Preis
 
Kuratorska ekipa:
Anja Seničar, Marijo Župan, Sara Rman
 
Mentorica:
doc. mag. Emina Djukić, Oddelek za oblikovanje vizulanih komunikacij ALUO, smer Fotografija

Grafično oblikovanje:
Črt Matèj

- - 
Telo, golota in spolnosti so teme, ki se pogosto znajdejo na meji družbene sprejemljivosti. Dojemanje telesa je konstrukt, ki lahko skozi sisteme reprezentacij pripelje tudi do razosebljenosti subjekta. Telo in intima sta polji kontradiktornih sil, saj prikazujeta tako želje kot tesnobe ter konstantno premikata meje sprejemljivega.

Intimnost je v sodobnem sistemu spletne reprezentacije obvisela na meji med zasebnim in javnim. Z navideznim kuriranjem intime si ustvarjamo iluzijo nadzora nad lastnimi podobami, ki v realnosti lahko dosegajo nesluteno razsežnost reproduciranja. Sprašujemo se, kakšen odnos torej gojimo do podob lastnega ali tujega telesa in kako vseprisotnost podob idealnih teles vpliva na samopodobo ter posledično intimo in spolnost?

- - -
Monografija “Intimni življenjski stili študentov in študentk v Sloveniji” je rezultat raziskovalnega dela v okviru temeljnega raziskovalnega projekta z naslovom Intimni življenjski stili študentov in študentk v Sloveniji, ki ga je financirala Javna agencija za raziskovalno dejavnost Republike Slovenije. Več na: https://bit.ly/2WGRr2p

- - - - 
Razstava Send Nudes je nastala v sodelovanju ALUO - Akademija za likovno umetnost in oblikovanje, FDV - Fakulteta za družbene vede in Galerija Fdv ter s podporo Tam-Tam mestni plakati in Okvir d.o.o.",2019-06-11 18:00:00,727,21735922731
Koncert ZA DUŠO - IL DIVJI,"Vabimo vas na Koncert 
Skupine IL DIVJI in posebnih gostov Sekstakord.

Z veseljem vas pričakujemo v 
dvorani Kulturnega doma Lenart v Slov. Goricah,
19. julija, ob 21.00.

Vstopnice na voljo v Kavarni Askari v Lenartu! 
Cena vstopnice: 10€ 

Hitro si zagotovi svojo vstopnico, saj je število mest omejeno!",2019-07-19 21:00:00,531,172550653339077
Predizpitna HITčina PETEK 24/01,"FOOOOLK V PETEK SMO NA SPOREDU !!!!

POZOR! => ZARADI NUJNIH VZDRŽEVALNIH DEL SE SREDINA HITČINA PREMIKA NA PETEK. HVALA ZA RAZUMEVANJE.

- - - - - -

Še zadnjič preden nas zasuje gora zapiskov in obveznosti. 
Hitčina na hitčino vas bodo zadevale naravnost v srce, emocije bodo prevzele vaša telesa, na vaših obrazih bo žarel velik nasmeh medtem ko bomo skupaj peli najjače komade.

Soundtrack supported by: 
⚠️ Senidah 
⚠️ Jala Brat
⚠️ Buba Corelli 
⚠️ Rasta
⚠️ Drake 
⚠️ Cardi B
⚠️ Sheby
⚠️ 69
⚠️ Elena
⚠️ AMN
⚠️ Coby
⚠️ Stormzy

- - - - - - - - - - - - - - - - - - - - 
INFINITY GYM
SEM FIT- SEM SREČEN! SEM FIT- SEM SREČNA!
https://www.facebook.com/infinitygymrudnik/
- - - - - - - - - - - - - - - - - - - - 

KLUB CIRKUS
Trg Mladinskih delovnih brigad 7
www.cirkusklub.si // www.facebook.com/cirkus.klub

Cene vstopnic / Tickets prices
navadna / regular = 10 eur
VIP = 20 eur 

INFORMACIJE: info@cirkusklub.si

VIP & REZERVACIJE MIZ: 
rezervacije@cirkusklub.si // +386 (0)41 777 747

IZGUBLJENI PREDMETI / LOST & FOUND:
00386 41 777 748 / info@cirkusklub.si

Študentska Organizacija Fakultete Za Podjetništvo",2020-01-24 23:00:00,1034,237302949627686
"???? ???? - Pop Design (sobota, 21.12.)","JA! Spet! Spet bo najboljši žur decembra v klubu LIFE!!!!
Tokrat bomo še bolj omejili število vstopnic!
Zakaj?
Ker v LIFE prihaja skupina, ki ga tako raztura, da Ten Ten objektu poka po betonskih šivih.

V LIFE prihaja skupina, katero Domžale obožujejo!
Tako da ne bodi ????? ???????, poglej ?? ???? in vizualiziraj ta fantastičen žur. Res, ????? ?? ?????, v LIFE bo spet fenomenalno. Če nekdo noče priti, mu pa le recite: ?? ???̌?, ??????̌? ?? ????? in zažuraj z menoj! Ne skrbite, ko bo videl vzdušje v LIFE vam bo rekel, ????? ?? ??????, ampak to je res to! ?

Za ogrevanje bo poskrbel DJ Dado

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
VSTOPNINA
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Predprodaja (Eventim/Pošta/Petrol):
Prvih 100 - 5€
Predprodaja 500 - 8€

Na vratih / na dan dogodka: 10€

Starostna omejitev / Age Limit: 18+
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
INFO & VIP REZERVACIJE:
T: +386 (0)68 131 349
M: lifediskoteka@gmail.com 
F: https://www.facebook.com/LifeclubDomzale/
I: @lifeklubdomzale
W: http://lifeklub.si/",2019-12-21 22:00:00,1363,1771102423143566
Big Foot Mama v Žireh,Več koncertov na www.bigfootmama.net. ,2019-08-30 21:00:00,1661,1464549093849413
Countless Skies at MetalDays 2019,"We're playing MetalDays 2019! This is a huge opportunity for us and we're really excited to travel all the way to Slovenia to be part of such a huge lineup. So far the headliners announced are Dream Theater and Dimmu Borgir, with more to come. Over 100 bands to be announced in total. 

You can buy tickets directly from us, and if we sell enough it means we get invited back in 2020 to play on one of the larger stages. Tickets are available from https://countlessskies.bigcartel.com in GBP and https://countlessskieseu.bigcartel.com in EUR.

Join the group for UK fans: https://www.facebook.com/groups/295043278005699/ 

Stream our latest single Tempest at: https://countlessskies.bandcamp.com/track/tempest

www.countlessskies.com

About the Festival: 
Every year a small city of Tolmin, located only approx. 65 kilometres off the coast of the Mediterranean Sea in the heart of the Slovenian Alps, becomes a paradise for over 12,000 metal music fans from all over the world. They have over 100 renowned artists playing on 3 festival stages over the course of 7 days. There are also 2 festival beaches, and you can swim in the river that runs right through the festival (if you can brave the cold!).",2019-07-24 17:30:00,964,131789146959290
Europa Truck Trial Slovenija,"Prvič v Sloveniji. EUROPA TRUCK TRIAL. Pripravite se na akcijo!

EUROPA TRUCK-TRIAL je evropsko tekmovanje v spretnostni vožnji komercialnih tovornjakov po izjemno zahtevnem terenu. V tem tekmovanju čas, v katerem kamion prevozi določen del proge, ne igra pomembne vloge. Najpomembneje je, da kamion premaga ekstremne razmere na progi brez napak. Da mu to uspe se mora približati mejam mogočega in jih včasih celo preseči! V vseh letih Europa Truck-Trial, kljub pogosto spektakularnim »rollovers«, do resnih poškodb ni prišlo. Naj tako tudi ostane. 

Adijo gravitacija! Welcome Truck Trial! 

Vstopnice v predprodaji niso na voljo. Kupiti jih bo mogoče na dogodku samem.

Cena dnevne karte
Odrasli                        9,0 €
Otroci (6 - 15 let)        4,5 €
Predšolski otroci         1,0 €",2019-08-17 09:00:00,2325,139708472890118
Mejaši - 17/08 Turnišče,Mejaši će 17.08. održati koncert u Turnišču u Sloveniji.,2019-08-17 22:00:00,1542,107715959257973
Izmenjava potaknjencev in sobnih rastlin,"Prinesite vse žive sobne rastline, ki bi jih radi menjali, predvsem potaknjence. Ti so lahko zasajeni v zemljo ali pa še zmeraj v vodi. Seveda pa so dobrodošle tudi večje sobne rastline, ki potrebujejo nov dom, ker so prevelike, prezahtevne ali pa vam enostavno niso več všeč.

Se vidimo!",2019-09-26 18:00:00,1419,519039525236583
"Blejski dnevi - Hamo & Tribute 2 Love, John F. Doe in Lumberjack","???????? Hamo & Tribute 2 Love, John F. Doe in Lumberjack ????????

v petek, 19.7., se vam na Blejski noči obeta rokersko bluzerski večer z domačimi John F. Doe, izjemno popularnimi Hamo & Tribute 2 Love in rokerskim podmladkom Lumberjack.
 
Skupina John F. Doe predstavlja svoj nov album Druga stran in s tem turnejo po Sloveniji. Na koncertih bo možno slišati tako material z novega albuma Druga stran kot tudi s prvega albuma JFD.

Hamo & Tribute 2 Love so tik pred izdajo novega albuma, tako da bomo poleg radijskih in koncertnih hitov lahko slišali tudi že kaj novega. Kako diši Pomlad, kje so Lepe stvari, kdo vse je zalublen v Rožice .. Vse to izveste, če greste še mal dlje ..

Mladi Lumberjacki po Sloveniji predstavljajo svoj prvi album in navdušili vas bodo z energijo in izvirnostjo.

-------------------------------
BIO
--------------------------------
Rock band John F. Doe je bil ustanovljen leta 2010, ko je skupino prijateljev združila želja po ustvarjanju edinstvene in kakovostne glasbe. Sledilo je iskanje koncertov in igranje v živo, leta 2015 pa je izšel njihov prvenec z naslovom JFD. Močen vokal in razločen vibrato vokalista Marka Zemljiča obogati raznoliko tehniko, melodične verze in uporabo raznovrstnih zvočnih efektov, ki jih priskrbita kitarist Aleš Svetina ter klaviaturist in back vokalist Luka Zemljič. Dinamično ritem sekcijo ustvarjata Bojan Marinko na bobnih in Tilen Knaflič na bas kitari. Njihova glasba je zlitje različnih stilov, najbolj pa se poigravajo z zvoki Indie in Garage rocka. Leta 2016 je skupina podpisala pogodbo z založbo Nika Records. Album Druga stran izide aprila, 2019.

-------------------------------
POVEZAVE
--------------------------------
Website: www.johnfdoe-music.com
Instagram: www.instagram.com/johnfdoemusic/
Youtube: https://bit.ly/2xIEbN8
Album Druga stran: www.nika.si/Rock/Druga_stran/
Album JFD: johnfdoemusic.bandcamp.com",2019-07-19 17:00:00,589,102168813157798
Svetlana Zakharova in prijatelji,"???? Vstopnice: https://bit.ly/2IzRkyk
???? 3. september 2019 ob 20.30
???? Cankarjev dom
➡️ Več: https://bit.ly/2IzRkyk

SVETLANA ZAKHAROVA IN PRIJATELJI

Rusko primabalerino Svetlano Zakharovo odlikujeta izjemno tehnično mojstrstvo in nadarjenost, kar ji omogoča, da se je zasidrala med najboljše balerine svoje generacije. 
Nastopila bo s skupino prvovrstnih plesalcev, solistov najvidnejših baletnih ansamblov, in predstavila nekaj najlepših baletnih koreografij. 
Pridružil se jim bo Simfonični orkester RTV Slovenija pod vodstvom dirigenta Antona Grishanina.
",2019-09-03 20:30:00,795,111072325610775
TrNOVfest - MRFY & Kokosy,"trNOVfest, četrtek, 29. avgust

MRFY & Kokosy

Dnevna TrNOVfest vstopnica samo 5€.
Mesečna TrNOVfest vstopnica – 31 dni za samo 90€.
Tedenska TrNOVfest vstopnica – 7/8 dni za samo 25€.
Vsi kupci vstopnic v predprodaji, prejmejo brezplačno pijačo!

Vsak dan festivala TrNOVfest, bomo izžrebali nekoga, ki bo lahko cel dan preživel z glasbenimi izvajalci v paketu Meet and greet.

TrNOVfest 2019 AKCIJA - http://tinyurl.com/y3ufrzuu
Program festivala -> https://cskfp.si/trnovfest/

Se vidimo na TrNOVfestu!

Uradni povezavi: 
https://www.trnovfest.si in https://cskfp.si",2019-08-29 18:00:00,639,717882301739945
Colorido Tango Marathon Ljubljana 2019,"Ljubljana in beautiful autumn colors and carefully chosen location in the City Centre with a wooden floor, which will inspire you for 40 hours of dancing.
8 great DJs from all corners of Europe sharing their unique palette of colors throughout the first weekend in October.
A respectful, relaxed and warm atmosphere with balanced number of leaders and followers, from many nationalities, cultures and age groups. Bringing together dear friends, old and new. Let’s color it together! COLORIDO!",2019-10-04 18:00:00,1615,310831772959609
Abba Revival – The Show: najboljši Abba tribute iz Anglije!,"Če ste oboževalka ali oboževalec legendarne skupine Abba, zagotovo nočete zamuditi prvega ekskluzivnega nastopa ABBA Tribute skupine Revival, 5-krat prepoznane kot najboljše Abba tribute zasedbe v Veliki Britaniji, ki pride na celinsko Evropo samo na koncert v Slovenijo, 28. novembra ob 21.00 v ljubljansko Cvetličarno! 

»Fantastična skupina!«, »Hvala za odličen in profesionalen nastop!«, »Kot bi gledal pravo Abbo!« - to so le nekatere od neštetih pozitivnih kritik, ki so jih obiskovalci in profesionalci namenili skupini! 

ABBA REVIVAL prihaja v polni zasedbi z bobnarjem, scenografijo in avtentično oblikovanimi kostumi iz več obdobij slavne skupine ABBA! Zasedba je kar 5-krat prejela nagrado National Tribute Awards za najboljšo Abba tribute skupino v močni konkurenci številnih tovrstnih skupin! Na koncertu s to izjemno skupino, ki so jo najemali največji in ki nastopa tudi pred več tisočglavimi množicami, boste lahko slišali uspešnice Abbe, kot so Mamma Mia, Dancing Queen, Super Trouper, The Winner Takes It All, waterloo, Take A Chance On Me, Gimme! Gimme! Gimme!, Chiquitita, Fernando, Thank You For The Music, I Have A Dream in mnoge druge! Zaplešite in zapojte skupaj največje uspešnice Abbe na tem koncertu, ki obeta resnično zabavo za vse, ki obožujete Abbo!  

Zdaj imate izjemno priložnost, da si pravočasno priskrbite vstopnice po nižji ceni na vseh prodajnim mestih Eventima, Petrola in drugih prodajnih mestih.",2019-11-28 21:00:00,1200,43956324012
CACIB LIPICA I & II,International dog show all breeds,2019-10-05 07:00:00,1481,181906471980465
Kranska kuhna,"Izjemno bogato vinsko ponudbo in živahen utrip na 12. Vinska pot v Rovih pod starim Kranjem bomo letos razširili tudi v mestno jedro. Srčno vabljeni tako 16. kot tudi 23. novembra na kosilo na Kranska kuhna na Glavni trg, kjer bo potekalo kulinarično doživetje. Martinovo vzdušje bodo dopolnili številni vinarji z žlahtno kapljico. ??

// Wine? Ohh, it's like a hug in a glass. //
",2019-11-16 10:00:00,519,2109508609344007
Gasilska veselica PGD Hotedršica z ansamblom Navihanke,"Vabimo vas, da se nam pridružite v nedeljo 28.7.2019 od 17. ure dalje pred lovskim domom Hotedršica. Za zabavo, glasbo in dobro vzdušje bo poskrbel ansambel Navihanke. Za pijačo in jedačo bodo poskrbeli domači gasilci. Pripravljen bo tudi bogat srečelov.
VSTOPNINE NI!",2019-07-28 17:00:00,647,106488932720599
Proslava ob prazniku vrnitve Primorske k matični domovini,"ZA DOBRE LJUDI SE MEJA NE GRADI! 

Občina Ajdovščina bo v sodelovanju z lokalnimi veteranskimi in domoljubnimi organizacijami organizirala proslavo ob državnem prazniku – vrnitvi Primorske k matični domovini. Dogodek bo v soboto, 14. septembra 2019, ob 15. uri v Ajdovščini.

Scenarist in režiser proslave je domačin, Peter Avbar, idejo za vsebinsko zasnovo programa pa je črpal iz pesmi Calvi zasedbe Sidharta, kot slogan prireditve pa izbral zadnja dva verza:

Iz novih sanj se rodi novi svet

Kjer za dobro ljudi se meja ne gradi

Slogan je morda v protislovju s praznikom, ki je povezan z datumom uveljavitve pariškega sporazuma in z njim meje med Jugoslavijo in Italijo (15. 9. 1947), vendar presega tragično dejstvo, da so vse meje tako ali drugače vedno globoko zarezale v usode tam živečih ljudi.  

Vabljeni! 

Deli! ",2019-09-14 15:00:00,1459,102183546490050
"She's lost control: dark wave, new wave, post-punk večer","Dark wave, new wave, post-punk, minimal synth, goth rock večer za vse temačne duše.

Plesali bomo na bende, ki so zaznamovali 80-ta leta:
The Cure, Gang of Four, Killing Joke, Bauhaus, The Sisters of Mercy, Clan Of Xymox, New Order, Xmal Deutschland, Tuxedomoon, Futurisk, Joy Division, Kraftwerk, Play Dead, Dobri Isak, Sad Lovers & Giants, OMD, Tubeway Army, Pink Turns Blue, Siouxsie and the Banshees, Max & Intro, Romantične Boje, Ultravox, Siekiera, The Damned, Christian Death ...

In na nekaj novejših:
Human Tetris, Blind Seagull, She Past Away, Boy Harsher, Buzz Kull, The Ghost of Bela Lugosi, Soviet Soviet, Kap Bambino, Lebanon Hanover, Light Asylum, VNV Nation, Love Like Blood, Randez-Vous …
",2020-03-28 23:30:00,541,150439291789321
Luka Šulić ● The Four Seasons ● Ljubljana ● 19.10. // sold out,"Svetovno priznani slovenski čelist Luka Šulić napoveduje eksluzivni koncert v Sloveniji! 19.10. bo nastopil v Cankarjevem domu v Ljubljani!?

✅ Luka Šulić ● Štirje letni časi ● Cankarjev dom ● 19.10.2019 ? začetek prodaje vstopnic v ponedeljek 01.07. ob 11.00 na prodajnih mestih Cankarjevega doma ter na Eventim SI! Pozor, število vstopnic je omejeno!

? Član zasedbe 2CELLOS bo slovenski publiki prvič predstavil nov umetniški projekt, Vivaldijeve »Štiri letne čase» za violončelo in orkester! 

? Luka Šulić je eden najbolj priljubljenih in priznanih glasbenikov na mednarodnem prizorišču zaradi virtuoznosti in strasti! Luka je prvi glasbenik v zgodovini, ki je v celoti izvedel Vivaldijeve »Štiri letne čase« za solo violončelo!

Po junijski svetovni premieri v Trstu bo v soboto 19.10. Luka Šulić nastopil ob spremljavi komornega orkestra v Gallusovi dvorani Cankarjevega doma v Ljubljani! 

Ljubljanski koncert bo prvi koncert svetovne turneje v okviru katere bo Luka nastopil na najprestižnejših svetovnih odrih!

produced by Vigna PR, AND_Production & KODA Events",2019-10-19 20:00:00,2027,111072325610775
